taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory
2498083	Anas querquedula Linnaeus, 1758	9274012	Spatula querquedula (Linnaeus, 1758)	17	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Spatula	4850990	Spatula querquedula	9274012	LC
6542554	Turdus torquatus alpestris (C.L.Brehm, 1831)	6542554	Turdus torquatus alpestris (C.L.Brehm, 1831)	37	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Turdidae	5290	Turdus	2490714	Turdus torquatus	7865305	
7191198	Accipiter nisus nisus	7191198	Accipiter nisus nisus	4	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Accipitriformes	7191147	Accipitridae	2877	Accipiter	9405810	Accipiter nisus	2480637	
2443135	Chrysemys dorsalis Agassiz, 1857	2443135	Chrysemys dorsalis Agassiz, 1857	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Testudines	11418114			Emydidae	5465	Chrysemys	9529207	Chrysemys dorsalis	2443135	LC
2481263	Gelochelidon nilotica (J.F.Gmelin, 1789)	2481263	Gelochelidon nilotica (J.F.Gmelin, 1789)	49	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Laridae	9316	Gelochelidon	2481216	Gelochelidon nilotica	2481263	LC
2484918	Tichodroma muraria (Linnaeus, 1766)	2484918	Tichodroma muraria (Linnaeus, 1766)	1336	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Tichodromidae	6101032	Tichodroma	2484917	Tichodroma muraria	2484918	LC
2487871	Periparus ater (Linnaeus, 1758)	2487871	Periparus ater (Linnaeus, 1758)	13434	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Paridae	9327	Periparus	7736104	Periparus ater	2487871	LC
2498384	Callonetta leucophrys (Vieillot, 1816)	2498384	Callonetta leucophrys (Vieillot, 1816)	140	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Callonetta	2498383	Callonetta leucophrys	2498384	LC
5229135	Vanellus tricolor (Vieillot, 1818)	5229135	Vanellus tricolor (Vieillot, 1818)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Charadriidae	2480210	Vanellus	3242344	Vanellus tricolor	5229135	LC
9705453	Parus major Linnaeus, 1758	9705453	Parus major Linnaeus, 1758	51005	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Paridae	9327	Parus	2487923	Parus major	9705453	LC
9868071	Curruca conspicillata (Temminck, 1820)	2492959	Sylvia conspicillata Temminck, 1820	19	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Sylviidae	5285	Sylvia	2492941	Sylvia conspicillata	2492959	LC
5207464	Leuciscus cephalus (Linnaeus, 1758)	2365685	Squalius cephalus (Linnaeus, 1758)	14	SPECIES	SYNONYM	Animalia	1	Chordata	44			Cypriniformes	1153	Cyprinidae	7336	Squalius	2365677	Squalius cephalus	2365685	LC
6089227	Phoenicurus ochruros gibraltariensis (Gmelin, 1789)	6089227	Phoenicurus ochruros gibraltariensis (Gmelin, 1789)	56	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Muscicapidae	9322	Phoenicurus	5429347	Phoenicurus ochruros	5739315	
8347063	Talpa caeca Savi, 1822	8347063	Talpa caeca Savi, 1822	317	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Soricomorpha	803	Talpidae	9469	Talpa	2436127	Talpa caeca	8347063	LC
2379089	Neogobius melanostomus (Pallas, 1814)	2379089	Neogobius melanostomus (Pallas, 1814)	50	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Perciformes	587	Gobiidae	4274	Neogobius	2379049	Neogobius melanostomus	2379089	LC
2475365	Coracias garrulus Linnaeus, 1758	2475365	Coracias garrulus Linnaeus, 1758	93	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Coraciiformes	1447	Coraciidae	9307	Coracias	2475359	Coracias garrulus	2475365	LC
7634625	Emberiza calandra Linnaeus, 1758	7634625	Emberiza calandra Linnaeus, 1758	1476	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Emberizidae	9608	Emberiza	2491468	Emberiza calandra	7634625	LC
5218465	Pipistrellus pipistrellus (Schreber, 1774)	5218465	Pipistrellus pipistrellus (Schreber, 1774)	39667	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Chiroptera	734	Vespertilionidae	9368	Pipistrellus	2432218	Pipistrellus pipistrellus	5218465	LC
7191896	Anthus spinoletta spinoletta	7191896	Anthus spinoletta spinoletta	33	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Motacillidae	5257	Anthus	2490241	Anthus spinoletta	2490255	
7341247	Acrocephalus arundinaceus arundinaceus	7341247	Acrocephalus arundinaceus arundinaceus	1	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Acrocephalidae	6101019	Acrocephalus	2493112	Acrocephalus arundinaceus	2493128	
9576332	Anser cygnoides f. domesticus	9576332	Anser cygnoides f. domesticus	8	FORM	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Anser	2498016	Anser cygnoides	2498034	
2366645	Carassius carassius (Linnaeus, 1758)	2366645	Carassius carassius (Linnaeus, 1758)	177	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Cypriniformes	1153	Cyprinidae	7336	Carassius	7396773	Carassius carassius	2366645	LC
2402193	Acipenser naccarii Bonaparte, 1836	2402193	Acipenser naccarii Bonaparte, 1836	3	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Acipenseriformes	1103	Acipenseridae	2947	Acipenser	2340025	Acipenser naccarii	2402193	CR
2432430	Myotis capaccinii (Bonaparte, 1837)	2432430	Myotis capaccinii (Bonaparte, 1837)	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Chiroptera	734	Vespertilionidae	9368	Myotis	2432384	Myotis capaccinii	2432430	VU
2438616	Microtus agrestis (Linnaeus, 1761)	2438616	Microtus agrestis (Linnaeus, 1761)	46	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Cricetidae	3240723	Microtus	2438591	Microtus agrestis	2438616	LC
2473446	Tetraogallus caucasicus (Pallas, 1811)	2473446	Tetraogallus caucasicus (Pallas, 1811)	15	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Galliformes	723	Phasianidae	9331	Tetraogallus	2473441	Tetraogallus caucasicus	2473446	LC
2480863	Nycticorax nycticorax (Linnaeus, 1758)	2480863	Nycticorax nycticorax (Linnaeus, 1758)	982	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Pelecaniformes	7190953	Ardeidae	3685	Nycticorax	2480856	Nycticorax nycticorax	2480863	LC
2498026	Anser erythropus (Linnaeus, 1758)	2498026	Anser erythropus (Linnaeus, 1758)	18	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Anser	2498016	Anser erythropus	2498026	VU
2498065	Anas flavirostris Vieillot, 1816	2498065	Anas flavirostris Vieillot, 1816	11	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Anas	2498056	Anas flavirostris	2498065	LC
5228228	Tetrax tetrax (Linnaeus, 1758)	5228228	Tetrax tetrax (Linnaeus, 1758)	27	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Otidiformes	8708973	Otididae	9610	Tetrax	5228227	Tetrax tetrax	5228228	NT
7059109	Cyprinus carpio carpio	4286975	Cyprinus carpio Linnaeus, 1758	6	SUBSPECIES	SYNONYM	Animalia	1	Chordata	44			Cypriniformes	1153	Cyprinidae	7336	Cyprinus	2347697	Cyprinus carpio	4286975	
7341902	Garrulus glandarius glandarius	7341902	Garrulus glandarius glandarius	40	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Corvidae	5235	Garrulus	2482462	Garrulus glandarius	5229493	
2473681	Tetrao mlokosiewiczi Taczanowski, 1875	2473680	Lyrurus mlokosiewiczi (Taczanowski, 1875)	15	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Galliformes	723	Phasianidae	9331	Lyrurus	8692256	Lyrurus mlokosiewiczi	2473680	NT
2477950	Dendrocopos minor (Linnaeus, 1758)	9015784	Dryobates minor (Linnaeus, 1758)	48	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Piciformes	724	Picidae	9333	Dryobates	8399994	Dryobates minor	9015784	LC
2498352	Somateria mollissima (Linnaeus, 1758)	2498352	Somateria mollissima (Linnaeus, 1758)	1239	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Somateria	2498349	Somateria mollissima	2498352	NT
6100888	Geokichla sibirica (Pallas, 1776)	6100888	Geokichla sibirica (Pallas, 1776)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Turdidae	5290	Geokichla	8017997	Geokichla sibirica	6100888	LC
2478523	Picus viridis Linnaeus, 1758	2478523	Picus viridis Linnaeus, 1758	17837	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Piciformes	724	Picidae	9333	Picus	2478487	Picus viridis	2478523	LC
2481728	Tringa ochropus Linnaeus, 1758	2481728	Tringa ochropus Linnaeus, 1758	2154	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Scolopacidae	5282	Tringa	2481709	Tringa ochropus	2481728	LC
2481744	Calidris melanotos (Vieillot, 1819)	2481744	Calidris melanotos (Vieillot, 1819)	88	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Scolopacidae	5282	Calidris	2481739	Calidris melanotos	2481744	LC
2480352	Pelecanus rufescens Gmelin, 1789	2480352	Pelecanus rufescens Gmelin, 1789	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Pelecaniformes	7190953	Pelecanidae	9329	Pelecanus	10650925	Pelecanus rufescens	2480352	LC
2498415	Upupa epops Linnaeus, 1758	2498415	Upupa epops Linnaeus, 1758	985	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Bucerotiformes	716	Upupidae	5293	Upupa	8349133	Upupa epops	2498415	LC
5207310	Barbus plebejus Bonaparte, 1839	5207310	Barbus plebejus Bonaparte, 1839	40	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Cypriniformes	1153	Cyprinidae	7336	Barbus	9183743	Barbus plebejus	5207310	LC
2480537	Buteo buteo (Linnaeus, 1758)	2480537	Buteo buteo (Linnaeus, 1758)	30059	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Accipitriformes	7191147	Accipitridae	2877	Buteo	2480517	Buteo buteo	2480537	LC
2481035	Falco subbuteo Linnaeus, 1758	2481035	Falco subbuteo Linnaeus, 1758	3320	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Falconiformes	7191407	Falconidae	5240	Falco	2480996	Falco subbuteo	2481035	LC
2492854	Lanius minor Gmelin, 1788	2492854	Lanius minor Gmelin, 1788	32	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Laniidae	9315	Lanius	2483315	Lanius minor	2492854	LC
2494632	Carduelis citrinella (Pallas, 1764)	2494632	Carduelis citrinella (Pallas, 1764)	1891	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Fringillidae	5242	Carduelis	2494621	Carduelis citrinella	2494632	LC
2426805	Rana temporaria Linnaeus, 1758	2426805	Rana temporaria Linnaeus, 1758	99997	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Amphibia	131	Anura	952	Ranidae	6746	Rana	2422253	Rana temporaria	2426805	LC
2437769	Apodemus alpicola Heinrich, 1952	2437769	Apodemus alpicola Heinrich, 1952	220	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Muridae	5510	Apodemus	2437754	Apodemus alpicola	2437769	LC
2362635	Scardinius erythrophthalmus (Linnaeus, 1758)	2362635	Scardinius erythrophthalmus (Linnaeus, 1758)	1011	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Cypriniformes	1153	Cyprinidae	7336	Scardinius	2362632	Scardinius erythrophthalmus	2362635	LC
2440669	Phocoena phocoena (Linnaeus, 1758)	2440669	Phocoena phocoena (Linnaeus, 1758)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Cetacea	733	Phocoenidae	9361	Phocoena	2440664	Phocoena phocoena	2440669	LC
2474377	Fulica atra Linnaeus, 1758	2474377	Fulica atra Linnaeus, 1758	40199	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Gruiformes	1493	Rallidae	9342	Fulica	2474376	Fulica atra	2474377	LC
2482048	Tachybaptus ruficollis (Pallas, 1764)	2482048	Tachybaptus ruficollis (Pallas, 1764)	16059	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Podicipediformes	7191588	Podicipedidae	9338	Tachybaptus	2482040	Tachybaptus ruficollis	2482048	LC
5218507	Plecotus auritus (Linnaeus, 1758)	5218507	Plecotus auritus (Linnaeus, 1758)	16774	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Chiroptera	734	Vespertilionidae	9368	Plecotus	5428957	Plecotus auritus	5218507	LC
5232423	Chloephaga poliocephala P.L.Sclater, 1857	5232423	Chloephaga poliocephala P.L.Sclater, 1857	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Chloephaga	2497988	Chloephaga poliocephala	5232423	LC
6157253	Vipera aspis atra Meisner, 1820	6157253	Vipera aspis atra Meisner, 1820	4	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Squamata	11592253			Viperidae	5024	Vipera	2469892	Vipera aspis	2444339	
8978216	Parus major major	8978216	Parus major major	7	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Paridae	9327	Parus	2487923	Parus major	9705453	
9156140	Fringilla coelebs coelebs	9156140	Fringilla coelebs coelebs	23	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Fringillidae	5242	Fringilla	2494421	Fringilla coelebs	2494422	
11007527	Acrocephalus arundinaceus (Temminck & Schlegel, 1847)	11007527	Acrocephalus arundinaceus (Temminck & Schlegel, 1847)	234	SPECIES	DOUBTFUL	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Acrocephalidae	6101019	Acrocephalus	2493112	Acrocephalus arundinaceus	11007527	NE
2479555	Agapornis canus (Gmelin, 1788)	2479555	Agapornis canus (Gmelin, 1788)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Psittaciformes	1445	Psittacidae	9340	Agapornis	2479538	Agapornis canus	2479555	LC
2480517	Buteo Lacepede, 1799	2480517	Buteo Lacepede, 1799	1	GENUS	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Accipitriformes	7191147	Accipitridae	2877	Buteo	2480517			
2481353	Fratercula arctica (Linnaeus, 1758)	2481353	Fratercula arctica (Linnaeus, 1758)	15	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Alcidae	2985	Fratercula	2481352	Fratercula arctica	2481353	VU
4820076	Elaphe longissima (Laurenti, 1768)	2458538	Zamenis longissimus (Laurenti, 1768)	1	SPECIES	SYNONYM	Animalia	1	Chordata	44	Squamata	11592253			Colubridae	6172	Zamenis	9014394	Zamenis longissimus	2458538	LC
7179983	Acanthis flammea flammea	7179983	Acanthis flammea flammea	1	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Fringillidae	5242	Acanthis	6782561	Acanthis flammea	5231630	
2473671	Bonasa bonasia (Linnaeus, 1758)	2473663	Tetrastes bonasia (Linnaeus, 1758)	754	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Galliformes	723	Phasianidae	9331	Tetrastes	2473658	Tetrastes bonasia	2473663	LC
2492949	Sylvia undata (Boddaert, 1783)	2492949	Sylvia undata (Boddaert, 1783)	15	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Sylviidae	5285	Sylvia	2492941	Sylvia undata	2492949	NT
1493	Gruiformes	1493	Gruiformes	1	ORDER	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Gruiformes	1493							NE
2455615	Pantherophis guttatus (Linnaeus, 1766)	2455615	Pantherophis guttatus (Linnaeus, 1766)	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Squamata	11592253			Colubridae	6172	Pantherophis	2455614	Pantherophis guttatus	2455615	LC
2493660	Estrilda astrild (Linnaeus, 1758)	2493660	Estrilda astrild (Linnaeus, 1758)	16	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Estrildidae	5709	Estrilda	2493650	Estrilda astrild	2493660	LC
5228695	Apus pallidus (Shelley, 1870)	5228695	Apus pallidus (Shelley, 1870)	117	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Apodiformes	1448	Apodidae	2993	Apus	2235048	Apus pallidus	5228695	LC
7094923	Milvus milvus milvus	7094923	Milvus milvus milvus	16	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Accipitriformes	7191147	Accipitridae	2877	Milvus	5229166	Milvus milvus	5229168	
2362659	Scardinius hesperidicus Bonaparte, 1845	2362659	Scardinius hesperidicus Bonaparte, 1845	48	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Cypriniformes	1153	Cyprinidae	7336	Scardinius	2362632	Scardinius hesperidicus	2362659	LC
2474621	Porzana porzana (Linnaeus, 1766)	2474621	Porzana porzana (Linnaeus, 1766)	543	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Gruiformes	1493	Rallidae	9342	Porzana	2474604	Porzana porzana	2474621	LC
2492576	Muscicapa striata (Pallas, 1764)	2492576	Muscicapa striata (Pallas, 1764)	4894	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Muscicapidae	9322	Muscicapa	2483240	Muscicapa striata	2492576	LC
7191070	Lyrurus tetrix tetrix	7191070	Lyrurus tetrix tetrix	4	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Galliformes	723	Phasianidae	9331	Lyrurus	8692256	Lyrurus tetrix	2473682	
8920434	Erinaceus europaeus europaeus	5219616	Erinaceus europaeus Linnaeus, 1758	1	SUBSPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Erinaceomorpha	829	Erinaceidae	5722	Erinaceus	8216553	Erinaceus europaeus	5219616	
2481957	Gavia adamsii (G.R.Gray, 1859)	2481957	Gavia adamsii (G.R.Gray, 1859)	33	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Gaviiformes	7192754	Gaviidae	9312	Gavia	2481954	Gavia adamsii	2481957	NT
6065844	Leucophaeus atricilla (Linnaeus, 1758)	6065844	Leucophaeus atricilla (Linnaeus, 1758)	21	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Laridae	9316	Leucophaeus	4352369	Leucophaeus atricilla	6065844	NE
7191352	Rallus aquaticus aquaticus	7191352	Rallus aquaticus aquaticus	1	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Gruiformes	1493	Rallidae	9342	Rallus	2474794	Rallus aquaticus	2474831	
5232437	Branta canadensis (Linnaeus, 1758)	5232437	Branta canadensis (Linnaeus, 1758)	214	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Branta	2498190	Branta canadensis	5232437	LC
9330514	Galerida theklae A.E.Brehm, 1857	9330514	Galerida theklae A.E.Brehm, 1857	15	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Alaudidae	7211	Galerida	2490666	Galerida theklae	9330514	LC
9515886	Hirundo rustica Linnaeus, 1758	9515886	Hirundo rustica Linnaeus, 1758	17363	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Hirundinidae	5248	Hirundo	2489222	Hirundo rustica	9515886	LC
2351548	Salmo rhodanensis Fowler, 1974	2351548	Salmo rhodanensis Fowler, 1974	24	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Salmoniformes	1313	Salmonidae	8615	Salmo	2347608	Salmo rhodanensis	2351548	DD
2437756	Apodemus flavicollis (Melchior, 1834)	2437756	Apodemus flavicollis (Melchior, 1834)	3536	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Muridae	5510	Apodemus	2437754	Apodemus flavicollis	2437756	LC
2439683	Eliomys quercinus (Linnaeus, 1766)	2439683	Eliomys quercinus (Linnaeus, 1766)	1450	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Rodentia	1459	Gliridae	3240562	Eliomys	2439682	Eliomys quercinus	2439683	NT
2431885	Triturus cristatus (Laurenti, 1768)	2431885	Triturus cristatus (Laurenti, 1768)	5596	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Amphibia	131	Caudata	953	Salamandridae	6750	Triturus	2431679	Triturus cristatus	2431885	LC
2473629	Arborophila brunneopectus (Blyth, 1855)	2473629	Arborophila brunneopectus (Blyth, 1855)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Galliformes	723	Phasianidae	9331	Arborophila	2473604	Arborophila brunneopectus	2473629	LC
5960862	Vipera berus (Linnaeus, 1758)	5960862	Vipera berus (Linnaeus, 1758)	240	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Squamata	11592253			Viperidae	5024	Vipera	2469892	Vipera berus	5960862	LC
6165157	Ovis aries musimon (Pallas, 1811)	6165157	Ovis aries musimon (Pallas, 1811)	5	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Artiodactyla	731	Bovidae	9614	Ovis	9531221	Ovis aries	2441110	
7061790	Podarcis muralis muralis	7061790	Podarcis muralis muralis	1	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Squamata	11592253			Lacertidae	5201	Podarcis	2468993	Podarcis muralis	2469188	
9613112	Emberiza melanocephala Scopoli, 1769	9613112	Emberiza melanocephala Scopoli, 1769	36	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Emberizidae	9608	Emberiza	2491468	Emberiza melanocephala	9613112	LC
2494686	Carduelis carduelis (Linnaeus, 1758)	2494686	Carduelis carduelis (Linnaeus, 1758)	22935	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Fringillidae	5242	Carduelis	2494621	Carduelis carduelis	2494686	LC
2474056	Alectoris graeca saxatilis (Bechstein, 1805)	2474056	Alectoris graeca saxatilis (Bechstein, 1805)	13	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Galliformes	723	Phasianidae	9331	Alectoris	2474025	Alectoris graeca	2474055	
2487385	Remiz pendulinus (Linnaeus, 1758)	2487385	Remiz pendulinus (Linnaeus, 1758)	789	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Remizidae	9344	Remiz	2487382	Remiz pendulinus	2487385	LC
5231209	Passer hispaniolensis (Temminck, 1820)	5231209	Passer hispaniolensis (Temminck, 1820)	16	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Passeridae	5264	Passer	2492321	Passer hispaniolensis	5231209	LC
7947730	Phylloscopus tristis Blyth, 1843	7947730	Phylloscopus tristis Blyth, 1843	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Phylloscopidae	6100963	Phylloscopus	2493047	Phylloscopus tristis	7947730	LC
2359471	Blicca bjoerkna (Linnaeus, 1758)	2359471	Blicca bjoerkna (Linnaeus, 1758)	208	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Cypriniformes	1153	Cyprinidae	7336	Blicca	2359470	Blicca bjoerkna	2359471	LC
2480740	Cursorius cursor (Latham, 1787)	2480740	Cursorius cursor (Latham, 1787)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Glareolidae	5245	Cursorius	2480739	Cursorius cursor	2480740	LC
2481143	Larus minutus Pallas, 1776	6065841	Hydrocoloeus minutus (Pallas, 1776)	15	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Laridae	9316	Hydrocoloeus	4848514	Hydrocoloeus minutus	6065841	LC
2481742	Calidris mauri (Cabanis, 1857)	2481742	Calidris mauri (Cabanis, 1857)	19	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Scolopacidae	5282	Calidris	2481739	Calidris mauri	2481742	LC
2498089	Anas clypeata Linnaeus, 1758	8332393	Spatula clypeata (Linnaeus, 1758)	18	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Spatula	4850990	Spatula clypeata	8332393	LC
2480208	Syrrhaptes paradoxus (Pallas, 1773)	2480208	Syrrhaptes paradoxus (Pallas, 1773)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Pteroclidiformes	7192749	Pteroclididae	5274	Syrrhaptes	2480207	Syrrhaptes paradoxus	2480208	LC
2481121	Chlidonias hybrida (Pallas, 1811)	2481121	Chlidonias hybrida (Pallas, 1811)	241	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Laridae	9316	Chlidonias	2481118	Chlidonias hybrida	2481121	LC
5218987	Mustela nivalis Linnaeus, 1766	5218987	Mustela nivalis Linnaeus, 1766	1909	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Carnivora	732	Mustelidae	5307	Mustela	2433922	Mustela nivalis	5218987	LC
5231191	Passer domesticus domesticus	5231191	Passer domesticus domesticus	32	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Passeridae	5264	Passer	2492321	Passer domesticus	5231190	
6486587	Motacilla alba yarrellii Gould, 1837	6486587	Motacilla alba yarrellii Gould, 1837	5	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Motacillidae	5257	Motacilla	2490295	Motacilla alba	9687165	
8740263	Dryobates minor hortorum (C.L.Brehm, 1831)	8740263	Dryobates minor hortorum (C.L.Brehm, 1831)	1	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Piciformes	724	Picidae	9333	Dryobates	8399994	Dryobates minor	9015784	
5204862	Barbatula barbatula (Linnaeus, 1758)	5204862	Barbatula barbatula (Linnaeus, 1758)	15	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Cypriniformes	1153	Nemacheilidae	6759123	Barbatula	2357544	Barbatula barbatula	5204862	LC
