seq	kingdom	phylum	class	order	family	genus	species
seq_18167	Plantae	Chlorophyta	Trebouxiophyceae	Chlorellales	Chlorellaceae	Chlorella	NA
seq_18170	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Exophiala	NA
seq_18171	Fungi	Ascomycota	NA	NA	NA	Pulvinella	NA
seq_18174	NA	NA	NA	NA	NA	NA	NA
seq_18175	NA	NA	NA	NA	NA	NA	NA
seq_18177	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Potentilla	Potentilla anachoretica
seq_18178	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Gnomoniaceae	Gnomoniopsis	Gnomoniopsis fructicola
seq_18179	Fungi	Ascomycota	Dothideomycetes	Venturiales	Venturiaceae	Pseudoanungitea	NA
seq_18180	Fungi	Basidiomycota	Microbotryomycetes	Leucosporidiales	Leucosporidiaceae	Leucosporidium	Leucosporidium fellii
seq_18183	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Plantaginaceae	Plantago	NA
seq_18184	Fungi	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Rhexographium	Rhexographium fimbriasporum
seq_18185	Fungi	Ascomycota	Sordariomycetes	Phomatosporales	Phomatosporaceae	Phomatospora	NA
seq_18188	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Xanthoparmelia	NA
seq_18189	Fungi	Mucoromycota	Umbelopsidomycetes	Umbelopsidales	Umbelopsidaceae	Umbelopsis	NA
seq_18190	NA	NA	NA	NA	NA	NA	NA
seq_18191	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Amaranthaceae	Chenopodium	Chenopodium opulifolium
seq_18193	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Amniculicolaceae	Amniculicola	NA
seq_18194	NA	NA	NA	NA	NA	NA	NA
seq_18195	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Phaeosphaeria	NA
seq_18196	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	NA	NA	NA
seq_18197	Fungi	Ascomycota	Eurotiomycetes	Mycocaliciales	Mycocaliciaceae	Mycocalicium	NA
seq_18198	Fungi	Ascomycota	Sordariomycetes	Trichosphaeriales	Trichosphaeriaceae	Nigrospora	NA
seq_18201	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Tulosesus	Tulosesus marculentus
seq_18202	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Trichomeriaceae	Bradymyces	NA
seq_18203	NA	NA	NA	NA	NA	NA	NA
seq_18206	NA	NA	NA	NA	NA	NA	NA
seq_18207	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Cyphellophoraceae	Cyphellophora	NA
seq_18209	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	NA
seq_18210	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Hydnaceae	Sistotrema	NA
seq_18211	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	Ionopezia	Ionopezia gerardii
seq_18212	Plantae	Chlorophyta	Trebouxiophyceae	Trebouxiales	Trebouxiaceae	Dictyochloropsis	NA
seq_18214	NA	NA	NA	NA	NA	NA	NA
seq_18216	Fungi	Basidiomycota	Agaricomycetes	Agaricales	NA	NA	NA
seq_18217	Plantae	Bryophyta	Bryopsida	Hypnales	Scorpidiaceae	Sanionia	NA
seq_18218	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Cyphellophoraceae	Cyphellophora	Cyphellophora livistonae
seq_18219	NA	NA	NA	NA	NA	NA	NA
seq_18220	Fungi	Ascomycota	Sordariomycetes	Amphisphaeriales	Sporocadaceae	Sporocadus	Sporocadus italicus
seq_18222	Fungi	Ascomycota	Leotiomycetes	Helotiales	NA	NA	NA
seq_18224	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Coniosporium	NA
seq_18226	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Cyphellophoraceae	Cyphellophora	NA
seq_18228	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	NA	NA
seq_18229	Plantae	Charophyta	Klebsormidiophyceae	Klebsormidiales	Stichococcaceae	Pseudostichococcus	NA
seq_18231	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Reticulascaceae	Reticulascus	NA
seq_18233	Fungi	Ascomycota	Sordariomycetes	Pseudodactylariales	Pseudodactylariaceae	Pseudodactylaria	Pseudodactylaria fusiformis
seq_18234	Fungi	Ascomycota	Sordariomycetes	Sordariales	NA	NA	NA
seq_18236	Fungi	Ascomycota	Sordariomycetes	Ophiostomatales	Ophiostomataceae	Graphilbum	NA
seq_18237	Plantae	Chlorophyta	Trebouxiophyceae	Trebouxiales	Trebouxiaceae	Dictyochloropsis	NA
seq_18243	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	NA
seq_18247	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Extremaceae	NA	NA
seq_18248	Fungi	Basidiomycota	Ustilaginomycetes	Urocystidales	Glomosporiaceae	Thecaphora	NA
seq_18251	Fungi	NA	NA	NA	NA	NA	NA
seq_18252	NA	NA	NA	NA	NA	NA	NA
seq_18253	NA	NA	NA	NA	NA	NA	NA
seq_18255	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	NA	NA	NA
seq_18256	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	NA	NA
seq_18257	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
seq_18261	NA	NA	NA	NA	NA	NA	NA
seq_18262	NA	NA	NA	NA	NA	NA	NA
seq_18263	NA	NA	NA	NA	NA	NA	NA
seq_18264	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Ceratobasidium	NA
seq_18265	Fungi	Ascomycota	Eurotiomycetes	NA	NA	Dactylospora	NA
seq_18267	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Gliomastix	Gliomastix luzulae
seq_18268	NA	NA	NA	NA	NA	NA	NA
seq_18269	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Exophiala	NA
seq_18270	Plantae	Chlorophyta	Trebouxiophyceae	Chlorellales	Chlorellaceae	Apatococcus	NA
seq_18271	NA	NA	NA	NA	NA	NA	NA
seq_18272	NA	NA	NA	NA	NA	NA	NA
seq_18274	Fungi	Ascomycota	Leotiomycetes	Helotiales	NA	NA	NA
seq_18278	NA	NA	NA	NA	NA	NA	NA
seq_18279	NA	NA	NA	NA	NA	NA	NA
seq_18280	NA	NA	NA	NA	NA	NA	NA
seq_18281	NA	NA	NA	NA	NA	NA	NA
seq_18282	Fungi	Ascomycota	Sordariomycetes	Sordariales	Helminthosphaeriaceae	Endophragmiella	NA
seq_18283	Fungi	Ascomycota	Sordariomycetes	Trichosphaeriales	Trichosphaeriaceae	Nigrospora	NA
seq_18285	NA	NA	NA	NA	NA	NA	NA
seq_18287	Fungi	Ascomycota	Sordariomycetes	Chaetosphaeriales	Chaetosphaeriaceae	Chaetosphaeria	Chaetosphaeria ciliata
seq_18289	Fungi	Ascomycota	Leotiomycetes	Helotiales	Ploettnerulaceae	Cadophora	NA
seq_18290	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Serendipitaceae	Serendipita	NA
seq_18291	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lophiostomataceae	Lophiostoma	Lophiostoma nucula
seq_18292	NA	NA	NA	NA	NA	NA	NA
seq_18294	NA	NA	NA	NA	NA	NA	NA
seq_18295	NA	NA	NA	NA	NA	NA	NA
seq_18296	Fungi	Basidiomycota	Microbotryomycetes	NA	Chrysozymaceae	Chrysozyma	NA
seq_18298	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	NA
seq_18300	NA	NA	NA	NA	NA	NA	NA
seq_18301	NA	NA	NA	NA	NA	NA	NA
seq_18302	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Niessliaceae	Monocillium	NA
seq_18303	NA	NA	NA	NA	NA	NA	NA
seq_18305	Fungi	Basidiomycota	Exobasidiomycetes	Entylomatales	Entylomataceae	Entyloma	NA
seq_18306	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Pleurotaceae	Hohenbuehelia	Hohenbuehelia josserandii
seq_18307	NA	NA	NA	NA	NA	NA	NA
seq_18309	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Crassulaceae	Hylotelephium	Hylotelephium telephium
seq_18310	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Mycoarthris	NA
seq_18311	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Ramularia	Ramularia simplex
seq_18314	Fungi	Ascomycota	Leotiomycetes	Helotiales	NA	NA	NA
seq_18316	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Articulospora	NA
seq_18320	NA	NA	NA	NA	NA	NA	NA
seq_18321	Fungi	Ascomycota	Dothideomycetes	Mytilinidiales	Mytilinidiaceae	Lophium	NA
seq_18322	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Tephromelataceae	Violella	Violella fucata
seq_18324	NA	NA	NA	NA	NA	NA	NA
seq_18325	Fungi	Basidiomycota	Tremellomycetes	Tremellales	NA	NA	NA
seq_18326	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Mycosphaerella	NA
seq_18329	NA	NA	NA	NA	NA	NA	NA
seq_18331	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Paraphaeosphaeria	NA
seq_18332	Fungi	Ascomycota	Sordariomycetes	Hypocreales	NA	NA	NA
seq_18333	NA	NA	NA	NA	NA	NA	NA
seq_18335	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Parastagonospora	NA
seq_18336	NA	NA	NA	NA	NA	NA	NA
seq_18339	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	NA
seq_18341	NA	NA	NA	NA	NA	NA	NA
seq_18343	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Ceratobasidium	NA
seq_18344	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	NA
seq_18345	NA	NA	NA	NA	NA	NA	NA
seq_18346	NA	NA	NA	NA	NA	NA	NA
seq_18347	NA	NA	NA	NA	NA	NA	NA
seq_18350	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	NA	NA
seq_18351	Fungi	Ascomycota	Lecanoromycetes	Caliciales	Physciaceae	Physcia	NA
seq_18352	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Neosetophoma	NA
seq_18353	NA	NA	NA	NA	NA	NA	NA
seq_18355	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Dactylella	NA
seq_18357	NA	NA	NA	NA	NA	NA	NA
seq_18359	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	NA	NA	NA
seq_18362	NA	NA	NA	NA	NA	NA	NA
seq_18363	NA	NA	NA	NA	NA	NA	NA
seq_18364	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Lecanoraceae	NA	NA
seq_18365	Plantae	Chlorophyta	Chlorophyceae	Sphaeropleales	Radiococcaceae	Coenochloris	NA
seq_18367	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Niaceae	Flagelloscypha	NA
seq_18368	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Lecanoraceae	Lecanora	NA
seq_18371	NA	NA	NA	NA	NA	NA	NA
seq_18372	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Ceratobasidium	NA
seq_18373	NA	NA	NA	NA	NA	NA	NA
seq_18374	NA	NA	NA	NA	NA	NA	NA
seq_18375	Fungi	Ascomycota	Dothideomycetes	Myriangiales	Myriangiaceae	Myriangium	NA
seq_18376	NA	NA	NA	NA	NA	NA	NA
seq_18378	Fungi	Ascomycota	Sordariomycetes	Sordariales	NA	NA	NA
seq_18379	Chromista	Ciliophora	Hypotrichea	Oxytrichida	Oxytrichidae	Cyrtohymena	NA
seq_18380	Plantae	Bryophyta	Bryopsida	Pottiales	Pottiaceae	Weissia	Weissia squarrosa
seq_18382	Fungi	Ascomycota	Dothideomycetes	Venturiales	Cylindrosympodiaceae	Cylindrosympodium	NA
seq_18385	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	NA	NA
seq_18386	Plantae	Bryophyta	Bryopsida	Pottiales	Pottiaceae	Barbula	NA
seq_18391	Fungi	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	Diplodia	NA
seq_18392	Plantae	Chlorophyta	Trebouxiophyceae	Trebouxiales	Trebouxiaceae	Trebouxia	Trebouxia angustilobata
seq_18393	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	NA	NA
seq_18394	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Mycenaceae	Hemimycena	NA
seq_18395	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Agaricus	Agaricus campestris
seq_18396	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hamatocanthoscyphaceae	Microscypha	NA
seq_18398	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	NA
seq_18401	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	NA
seq_18403	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Hydnaceae	Sistotrema	NA
seq_18404	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	NA
seq_18408	Plantae	Chlorophyta	Trebouxiophyceae	Chlorellales	Chlorellaceae	Chlorella	NA
seq_18409	Fungi	Basidiomycota	Agaricomycetes	Trechisporales	Sistotremataceae	Trechispora	NA
seq_18410	Fungi	Basidiomycota	Agaricomycetes	NA	NA	NA	NA
seq_18412	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Melanommataceae	NA	NA
seq_18413	Fungi	Ascomycota	Sordariomycetes	NA	Barbatosphaeriaceae	Barbatosphaeria	Barbatosphaeria varioseptata
seq_18415	NA	NA	NA	NA	NA	NA	NA
seq_18417	NA	NA	NA	NA	NA	NA	NA
seq_18418	Fungi	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	NA	NA
seq_18419	NA	NA	NA	NA	NA	NA	NA
seq_18420	NA	NA	NA	NA	NA	NA	NA
seq_18421	NA	NA	NA	NA	NA	NA	NA
seq_18422	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Cyphellophoraceae	Cyphellophora	NA
seq_18423	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Thanatephorus	NA
seq_18424	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	NA
seq_18426	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Agaricus	Agaricus bisporus
seq_18434	NA	NA	NA	NA	NA	NA	NA
seq_18438	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Ramalinaceae	NA	NA
seq_18440	Fungi	Ascomycota	Dothideomycetes	Myriangiales	Endosporiaceae	Endosporium	NA
seq_18441	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Mycosphaerella	NA
seq_18443	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
seq_18446	NA	NA	NA	NA	NA	NA	NA
seq_18449	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Orbilia	NA
seq_18450	Chromista	Ciliophora	Hypotrichea	Urostylida	NA	NA	NA
seq_18451	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Ramalinaceae	Bacidina	NA
seq_18456	Fungi	Basidiomycota	Agaricomycetes	Corticiales	Corticiaceae	Marchandiobasidium	NA
seq_18457	Fungi	Basidiomycota	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	Tranzscheliella	Tranzscheliella linguoae
seq_18459	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	NA
seq_18460	NA	NA	NA	NA	NA	NA	NA
seq_18461	Plantae	Charophyta	Klebsormidiophyceae	Klebsormidiales	Stichococcaceae	Deuterostichococcus	NA
seq_18463	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Silene	NA
seq_18464	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	NA	NA	NA
seq_18465	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cuniculitremaceae	NA	NA
seq_18466	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	NA
seq_18467	Fungi	Ascomycota	Sordariomycetes	Xylariales	Hypoxylaceae	Annulohypoxylon	NA
seq_18468	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Ramalinaceae	Bacidina	NA
seq_18471	NA	NA	NA	NA	NA	NA	NA
seq_18472	NA	NA	NA	NA	NA	NA	NA
seq_18473	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	NA
seq_18474	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Tricholomopsis	Tricholomopsis flammula
seq_18475	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	NA
seq_18476	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	NA
seq_18479	Fungi	Basidiomycota	Agaricomycetes	Russulales	NA	NA	NA
seq_18480	Fungi	Basidiomycota	Agaricomycetes	Corticiales	Corticiaceae	Limonomyces	NA
seq_18481	NA	NA	NA	NA	NA	NA	NA
seq_18483	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Stagonospora	Stagonospora perfecta
seq_18484	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Phaeosphaeria	NA
seq_18485	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	NA	NA
seq_18486	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	NA	NA
seq_18487	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Phaeosphaeria	NA
seq_18488	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Niaceae	Flagelloscypha	Flagelloscypha minutissima
seq_18489	Plantae	Tracheophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	NA
seq_18490	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Hymenoscyphus	NA
seq_18491	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	NA
seq_18492	NA	NA	NA	NA	NA	NA	NA
seq_18494	NA	NA	NA	NA	NA	NA	NA
seq_18495	Fungi	Basidiomycota	Pucciniomycetes	Pucciniales	Melampsoraceae	Melampsora	NA
seq_18496	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Ceratobasidium	NA
seq_18497	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
seq_18498	Plantae	Chlorophyta	Trebouxiophyceae	Trebouxiales	Trebouxiaceae	Myrmecia	NA
seq_18500	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Periconiaceae	Periconia	NA
seq_18501	Fungi	Basidiomycota	Pucciniomycetes	Pucciniales	Pucciniaceae	Puccinia	NA
seq_18503	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	NA
seq_18504	Fungi	Ascomycota	Dothideomycetes	NA	Pseudoperisporiaceae	Neocoleroa	Neocoleroa metrosideri
seq_18505	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
seq_18506	Plantae	Tracheophyta	Magnoliopsida	Rosales	Urticaceae	Urtica	Urtica portosanctana
seq_18507	NA	NA	NA	NA	NA	NA	NA
seq_18511	NA	NA	NA	NA	NA	NA	NA
seq_18513	Plantae	Chlorophyta	Trebouxiophyceae	Prasiolales	Prasiolaceae	Stichococcus	NA
seq_18514	Plantae	NA	NA	NA	NA	NA	NA
seq_18516	NA	NA	NA	NA	NA	NA	NA
seq_18517	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	NA
seq_18521	Fungi	Basidiomycota	Pucciniomycetes	Pucciniales	Pucciniaceae	Puccinia	Puccinia klugkistiana
seq_18522	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Onygenaceae	Malbranchea	Malbranchea cinnamomea
seq_18523	NA	NA	NA	NA	NA	NA	NA
seq_18524	Plantae	Bryophyta	Bryopsida	Hypnales	Hylocomiaceae	Rhytidiadelphus	Rhytidiadelphus squarrosus
seq_18525	Fungi	Basidiomycota	Agaricomycetes	Russulales	Bondarzewiaceae	Bondarzewia	Bondarzewia mesenterica
seq_18526	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_18527	Plantae	NA	NA	NA	NA	Klebsormidium	NA
seq_18529	NA	NA	NA	NA	NA	NA	NA
seq_18530	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Oliveoniaceae	Oliveonia	NA
seq_18531	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae	Neocatenulostroma	Neocatenulostroma castaneae
seq_18532	NA	NA	NA	NA	NA	NA	NA
seq_18533	NA	NA	NA	NA	NA	NA	NA
seq_18535	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Polygonaceae	Polygonum	NA
seq_18536	Fungi	Ascomycota	Dothideomycetes	NA	Pseudoperisporiaceae	Bryochiton	NA
seq_18537	Fungi	Ascomycota	Leotiomycetes	Helotiales	Dermateaceae	Scleropezicula	NA
seq_18538	Plantae	Chlorophyta	Chlorophyceae	Sphaeropleales	Radiococcaceae	Neocystis	NA
seq_18539	NA	NA	NA	NA	NA	NA	NA
seq_18541	Fungi	Ascomycota	Sordariomycetes	Myrmecridiales	Myrmecridiaceae	Myrmecridium	NA
seq_18542	Fungi	Ascomycota	Sordariomycetes	Sordariales	Bombardiaceae	Ramophialophora	NA
seq_18543	Fungi	Ascomycota	Leotiomycetes	Helotiales	NA	NA	NA
seq_18544	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	NA
seq_18545	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Neocamarosporiaceae	Neocamarosporium	NA
seq_18549	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Hyphodermataceae	Hyphoderma	Hyphoderma occidentale
seq_18550	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	NA
seq_18552	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Geastrumia	Geastrumia polystigmatis
seq_18553	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Pichia	Pichia membranifaciens
seq_18555	Fungi	Basidiomycota	Agaricostilbomycetes	Agaricostilbales	Kondoaceae	Kondoa	NA
seq_18556	NA	NA	NA	NA	NA	NA	NA
seq_18558	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	NA	NA
seq_18559	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_18560	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	NA
seq_18562	Fungi	Ascomycota	Sordariomycetes	Xylariales	Diatrypaceae	Eutypella	Eutypella quercina
seq_18564	NA	NA	NA	NA	NA	NA	NA
seq_18565	NA	NA	NA	NA	NA	NA	NA
seq_18568	Fungi	Basidiomycota	Cystobasidiomycetes	NA	Symmetrosporaceae	Symmetrospora	NA
seq_18570	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleomassariaceae	NA	NA
seq_18571	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Bolbitiaceae	Panaeolus	Panaeolus fimicola
seq_18572	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Leptosphaeriaceae	Plenodomus	NA
seq_18573	Fungi	Ascomycota	Leotiomycetes	Helotiales	NA	NA	NA
seq_18575	Fungi	Ascomycota	Arthoniomycetes	Lichenostigmatales	Phaeococcomycetaceae	Phaeococcomyces	NA
seq_18576	Fungi	Ascomycota	Sordariomycetes	Chaetosphaeriales	Chaetosphaeriaceae	Chaetosphaeria	NA
seq_18578	Fungi	Ascomycota	Dothideomycetes	Myriangiales	Endosporiaceae	Endosporium	NA
seq_18579	Fungi	Ascomycota	Dothideomycetes	Myriangiales	Myriangiaceae	Myriangium	NA
seq_18580	NA	NA	NA	NA	NA	NA	NA
seq_18584	NA	NA	NA	NA	NA	NA	NA
seq_18586	NA	NA	NA	NA	NA	NA	NA
seq_18590	Fungi	Ascomycota	Sordariomycetes	NA	Sporidesmiaceae	Sporidesmium	NA
seq_18592	NA	NA	NA	NA	NA	NA	NA
seq_18593	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Origanum	Origanum majorana
seq_18594	Plantae	Chlorophyta	Trebouxiophyceae	Prasiolales	Prasiolaceae	Stichococcus	NA
seq_18599	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Trichomeriaceae	Knufia	NA
seq_18600	NA	NA	NA	NA	NA	NA	NA
seq_18601	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Humicola	Humicola christenseniae
seq_18602	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Cucurbitariaceae	Pyrenochaeta	NA
seq_18603	Fungi	Ascomycota	Sordariomycetes	NA	NA	NA	NA
seq_18604	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Plantaginaceae	Plantago	NA
seq_18605	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Humaria	NA
seq_18606	NA	NA	NA	NA	NA	NA	NA
seq_18613	Fungi	Basidiomycota	Cystobasidiomycetes	NA	Microsporomycetaceae	Lichenozyma	Lichenozyma pisutiana
seq_18614	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Sphaerostilbella	NA
seq_18615	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor	Mucor fragilis
seq_18616	NA	NA	NA	NA	NA	NA	NA
seq_18618	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Pluteaceae	Pluteus	NA
seq_18622	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Ramularia	NA
seq_18624	Fungi	Basidiomycota	Agaricomycetes	Atheliales	Atheliaceae	Butlerelfia	Butlerelfia eustacei
seq_18626	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Pluteaceae	Volvariella	Volvariella murinella
seq_18627	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Tulasnellaceae	Tulasnella	NA
seq_18628	NA	NA	NA	NA	NA	NA	NA
seq_18630	NA	NA	NA	NA	NA	NA	NA
seq_18631	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Tulasnellaceae	Tulasnella	NA
seq_18634	NA	NA	NA	NA	NA	NA	NA
seq_18636	Plantae	Tracheophyta	Magnoliopsida	Rosales	Urticaceae	Urtica	NA
seq_18639	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Serendipitaceae	Serendipita	NA
seq_18640	NA	NA	NA	NA	NA	NA	NA
seq_18641	Fungi	Ascomycota	Leotiomycetes	Helotiales	Erysiphaceae	Erysiphe	Erysiphe ornata
seq_18643	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Serendipitaceae	Serendipita	NA
