phylum	class	order	family	genus	species
Tracheophyta	Magnoliopsida	Ericales	Primulaceae	Androsace	Androsace pubescens
Tracheophyta	Magnoliopsida	Ericales	Primulaceae	Androsace	Androsace septentrionalis
Tracheophyta	Magnoliopsida	Ericales	Primulaceae	Androsace	Androsace villosa
Tracheophyta	Magnoliopsida	Ericales	Primulaceae	Androsace	Androsace vitaliana
Tracheophyta	Magnoliopsida	Ericales	Primulaceae	Androsace	Androsace wulfeniana
Tracheophyta	Magnoliopsida	Ranunculales	Ranunculaceae	Anemone	Anemone apennina
Tracheophyta	Magnoliopsida	Ranunculales	Ranunculaceae	Anemone	Anemone baldensis
Tracheophyta	Magnoliopsida	Ranunculales	Ranunculaceae	Anemone	Anemone blanda
Tracheophyta	Magnoliopsida	Ranunculales	Ranunculaceae	Eriocapitella	Eriocapitella hupehensis
Tracheophyta	Magnoliopsida	Ranunculales	Ranunculaceae	Anemonastrum	Anemonastrum narcissiflorum
Tracheophyta	Magnoliopsida	Ranunculales	Ranunculaceae	Anemone	Anemone nemorosa
Tracheophyta	Magnoliopsida	Ranunculales	Ranunculaceae	Anemone	Anemone ranunculoides
Tracheophyta	Magnoliopsida	Ranunculales	Ranunculaceae	Anemone	Anemone sylvestris
Tracheophyta	Magnoliopsida	Ranunculales	Ranunculaceae	Anemone	Anemone trifolia
Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Anethum	Anethum graveolens
Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Epikeros	Epikeros pyrenaeus
Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Angelica	Angelica sylvestris
Tracheophyta	Polypodiopsida	Polypodiales	Pteridaceae	Anogramma	Anogramma leptophylla
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Antennaria	Antennaria carpatica
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Antennaria	Antennaria dioica
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Cota	Cota altissima
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Anthemis	Anthemis arvensis
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Cota	Cota austriaca
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Anthemis	Anthemis cotula
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Cota	Cota tinctoria
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Cota	Cota triumfetti
Tracheophyta	Liliopsida	Asparagales	Asparagaceae	Anthericum	Anthericum liliago
Tracheophyta	Liliopsida	Asparagales	Asparagaceae	Anthericum	Anthericum ramosum
Tracheophyta	Liliopsida	Poales	Poaceae	Anthoxanthum	Anthoxanthum nipponicum
Tracheophyta	Liliopsida	Poales	Poaceae	Anthoxanthum	Anthoxanthum aristatum
Tracheophyta	Liliopsida	Poales	Poaceae	Anthoxanthum	NA
Tracheophyta	Liliopsida	Poales	Poaceae	Anthoxanthum	Anthoxanthum odoratum
Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Anthriscus	Anthriscus caucalis
Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Anthriscus	Anthriscus cerefolium
Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Anthriscus	Anthriscus nitida
Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Anthriscus	Anthriscus sylvestris
Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Anthyllis	Anthyllis montana
Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Anthyllis	Anthyllis vulneraria
Tracheophyta	Magnoliopsida	Lamiales	Plantaginaceae	Antirrhinum	Antirrhinum latifolium
Tracheophyta	Magnoliopsida	Lamiales	Plantaginaceae	Antirrhinum	Antirrhinum majus
Tracheophyta	Liliopsida	Poales	Poaceae	Apera	Apera interrupta
Tracheophyta	Liliopsida	Poales	Poaceae	Apera	Apera spica-venti
Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Aphanes	Aphanes arvensis
Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Aphanes	Aphanes australis
Tracheophyta	Liliopsida	Asparagales	Asparagaceae	Aphyllanthes	Aphyllanthes monspeliensis
Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Apios	Apios americana
Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Apium	Apium graveolens
Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Helosciadium	Helosciadium nodiflorum
Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Helosciadium	Helosciadium repens
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Aposeris	Aposeris foetida
Tracheophyta	Magnoliopsida	Ranunculales	Ranunculaceae	Aquilegia	Aquilegia alpina
Tracheophyta	Magnoliopsida	Ranunculales	Ranunculaceae	Aquilegia	Aquilegia atrata
Tracheophyta	Magnoliopsida	Ranunculales	Ranunculaceae	Aquilegia	Aquilegia einseleana
Tracheophyta	Magnoliopsida	Ranunculales	Ranunculaceae	Aquilegia	Aquilegia vulgaris
Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae	Arabidopsis	Arabidopsis thaliana
Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae	Arabis	Arabis allionii
Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae	Arabis	Arabis alpina
Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae	Arabis	Arabis caucasica
Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae	Arabis	Arabis auriculata
Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae	Arabis	Arabis pumila
Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae	NA	NA
Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae	Arabis	Arabis stellulata
Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae	Arabis	Arabis caerulea
Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae	Arabis	Arabis ciliata
Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae	Arabis	Arabis collina
Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae	Arabis	Arabis hirsuta
Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae	Arabis	NA
Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae	Arabis	Arabis planisiliqua
Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae	Arabis	Arabis nova
Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae	Arabis	Arabis procurrens
Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae	Arabis	Arabis sagittata
Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae	Arabis	Arabis scabra
Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae	Arabis	Arabis serpyllifolia
Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae	Arabis	Arabis soyeri
Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae	Pseudoturritis	Pseudoturritis turrita
Tracheophyta	Magnoliopsida	Apiales	Araliaceae	Aralia	Aralia elata
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Arctium	Arctium lappa
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Arctium	Arctium minus
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Arctium	Arctium nemorosum
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Arctium	Arctium tomentosum
Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Arctostaphylos	Arctostaphylos alpinus
Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Arctostaphylos	Arctostaphylos uva-ursi
Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Aremonia	Aremonia agrimonoides
Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Arenaria	Arenaria biflora
Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Arenaria	NA
Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Arenaria	Arenaria ciliata
Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Arenaria	Arenaria gothica
Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Arenaria	Arenaria grandiflora
Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Arenaria	Arenaria leptoclados
Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Arenaria	Arenaria marschlinsii
Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Arenaria	Arenaria serpyllifolia
Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Argyrolobium	Argyrolobium zanonii
Tracheophyta	Magnoliopsida	Piperales	Aristolochiaceae	Aristolochia	Aristolochia clematitis
Tracheophyta	Magnoliopsida	Piperales	Aristolochiaceae	Aristolochia	Aristolochia lutea
Tracheophyta	Magnoliopsida	Piperales	Aristolochiaceae	Aristolochia	Aristolochia pallida
Tracheophyta	Magnoliopsida	Piperales	Aristolochiaceae	Aristolochia	Aristolochia rotunda
Tracheophyta	Magnoliopsida	Caryophyllales	Plumbaginaceae	Armeria	Armeria purpurea
Tracheophyta	Magnoliopsida	Caryophyllales	Plumbaginaceae	Armeria	Armeria alpina
Tracheophyta	Magnoliopsida	Caryophyllales	Plumbaginaceae	Armeria	Armeria arenaria
Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae	Armoracia	Armoracia rusticana
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Arnica	Arnica montana
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Arnoseris	Arnoseris minima
Tracheophyta	Liliopsida	Poales	Poaceae	Arrhenatherum	Arrhenatherum elatius
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Artemisia	Artemisia abrotanum
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Artemisia	Artemisia absinthium
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Artemisia	Artemisia alba
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Artemisia	Artemisia annua
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Artemisia	Artemisia atrata
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Artemisia	Artemisia biennis
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Artemisia	Artemisia borealis
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Artemisia	NA
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Artemisia	Artemisia campestris
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Artemisia	Artemisia chamaemelifolia
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Artemisia	Artemisia dracunculus
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Artemisia	Artemisia eriantha
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Artemisia	Artemisia genipi
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Artemisia	Artemisia glacialis
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Artemisia	Artemisia nitida
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Artemisia	Artemisia nivalis
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Artemisia	Artemisia pontica
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Artemisia	Artemisia mutellina
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Artemisia	Artemisia vallesiaca
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Artemisia	Artemisia verlotiorum
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Artemisia	Artemisia vulgaris
Tracheophyta	Liliopsida	Alismatales	Araceae	Arum	Arum italicum
Tracheophyta	Liliopsida	Alismatales	Araceae	Arum	Arum maculatum
Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Aruncus	Aruncus dioicus
Tracheophyta	Liliopsida	Poales	Poaceae	Arundo	Arundo donax
Tracheophyta	Magnoliopsida	Lamiales	Plantaginaceae	Asarina	Asarina procumbens
Tracheophyta	Magnoliopsida	Piperales	Aristolochiaceae	Asarum	Asarum europaeum
Tracheophyta	Magnoliopsida	Gentianales	Apocynaceae	Asclepias	Asclepias syriaca
Tracheophyta	Liliopsida	Asparagales	Asparagaceae	Asparagus	Asparagus officinalis
Tracheophyta	Liliopsida	Asparagales	Asparagaceae	Asparagus	Asparagus tenuifolius
Tracheophyta	Magnoliopsida	Boraginales	Boraginaceae	Asperugo	Asperugo procumbens
Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae	Cynanchica	Cynanchica aristata
Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae	Asperula	Asperula arvensis
Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae	Asperula	NA
Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae	Cynanchica	Cynanchica pyrenaica
Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae	Cynanchica	Cynanchica neilreichii
Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae	Thliphthisa	Thliphthisa purpurea
Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae	Asperula	Asperula taurina
Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae	Asperula	Asperula tinctoria
Tracheophyta	Liliopsida	Asparagales	Asphodelaceae	Asphodelus	Asphodelus albus
Tracheophyta	Polypodiopsida	Polypodiales	Aspleniaceae	Asplenium	Asplenium alternifolium
Tracheophyta	Polypodiopsida	Polypodiales	Aspleniaceae	Asplenium	Asplenium murbeckii
Tracheophyta	Polypodiopsida	Polypodiales	Aspleniaceae	Asplenium	Asplenium ticinense
Tracheophyta	Polypodiopsida	Polypodiales	Aspleniaceae	Asplenium	NA
Tracheophyta	Polypodiopsida	Polypodiales	Aspleniaceae	Asplenium	Asplenium adiantum-nigrum
Tracheophyta	Polypodiopsida	Polypodiales	Aspleniaceae	Asplenium	Asplenium adulterinum
Tracheophyta	Polypodiopsida	Polypodiales	Aspleniaceae	Asplenium	Asplenium obovatum
Tracheophyta	Polypodiopsida	Polypodiales	Aspleniaceae	Asplenium	Asplenium ceterach
Tracheophyta	Polypodiopsida	Polypodiales	Aspleniaceae	Asplenium	Asplenium cuneifolium
Tracheophyta	Polypodiopsida	Polypodiales	Aspleniaceae	Asplenium	Asplenium fissum
Tracheophyta	Polypodiopsida	Polypodiales	Aspleniaceae	Asplenium	Asplenium fontanum
Tracheophyta	Polypodiopsida	Polypodiales	Aspleniaceae	Asplenium	Asplenium foreziense
Tracheophyta	Polypodiopsida	Polypodiales	Aspleniaceae	Asplenium	Asplenium lepidum
Tracheophyta	Polypodiopsida	Polypodiales	Aspleniaceae	Asplenium	Asplenium onopteris
Tracheophyta	Polypodiopsida	Polypodiales	Aspleniaceae	Asplenium	Asplenium petrarchae
Tracheophyta	Polypodiopsida	Polypodiales	Aspleniaceae	Asplenium	Asplenium presolanense
Tracheophyta	Polypodiopsida	Polypodiales	Aspleniaceae	Asplenium	Asplenium ruta-muraria
Tracheophyta	Polypodiopsida	Polypodiales	Aspleniaceae	Asplenium	Asplenium seelosii
Tracheophyta	Polypodiopsida	Polypodiales	Aspleniaceae	Asplenium	Asplenium septentrionale
Tracheophyta	Polypodiopsida	Polypodiales	Aspleniaceae	Asplenium	Asplenium trichomanes
Tracheophyta	Polypodiopsida	Polypodiales	Aspleniaceae	Asplenium	Asplenium jessenii
Tracheophyta	Polypodiopsida	Polypodiales	Aspleniaceae	Asplenium	Asplenium csikii
Tracheophyta	Polypodiopsida	Polypodiales	Aspleniaceae	Asplenium	Asplenium quadrivalens
Tracheophyta	Polypodiopsida	Polypodiales	Aspleniaceae	Asplenium	Asplenium viride
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Symphyotrichum	Symphyotrichum salignum
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Symphyotrichum	Symphyotrichum versicolor
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Aster	Aster alpinus
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Aster	Aster amellus
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Bellidiastrum	Bellidiastrum michelii
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Symphyotrichum	Symphyotrichum laeve
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Symphyotrichum	Symphyotrichum lanceolatum
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Galatella	Galatella linosyris
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Symphyotrichum	Symphyotrichum novae-angliae
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Aster	NA
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Symphyotrichum	Symphyotrichum novi-belgii
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Symphyotrichum	Symphyotrichum expansum
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Symphyotrichum	Symphyotrichum squamatum
Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Astragalus	Astragalus alopecurus
Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Astragalus	Astragalus alpinus
Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Astragalus	Astragalus australis
Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Astragalus	Astragalus cicer
Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Astragalus	Astragalus danicus
Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Astragalus	Astragalus depressus
Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Astragalus	Astragalus exscapus
Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Astragalus	Astragalus frigidus
Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Astragalus	Astragalus glycyphyllos
Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Astragalus	Astragalus hypoglottis
Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Astragalus	Astragalus leontinus
Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Astragalus	Astragalus monspessulanus
Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Astragalus	Astragalus onobrychis
Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Astragalus	Astragalus penduliflorus
Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Astragalus	Astragalus sempervirens
Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Astragalus	Astragalus vesicarius
Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Astrantia	Astrantia bavarica
Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Astrantia	Astrantia major
Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Astrantia	Astrantia minor
Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Athamanta	Athamanta cretensis
Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Athamanta	Athamanta vestina
Tracheophyta	Polypodiopsida	Polypodiales	Athyriaceae	Pseudathyrium	Pseudathyrium alpestre
Tracheophyta	Polypodiopsida	Polypodiales	Athyriaceae	Athyrium	Athyrium filix-femina
Tracheophyta	Magnoliopsida	Caryophyllales	Amaranthaceae	Atriplex	Atriplex hortensis
Tracheophyta	Magnoliopsida	Caryophyllales	Amaranthaceae	Atriplex	Atriplex micrantha
Tracheophyta	Magnoliopsida	Caryophyllales	Amaranthaceae	Atriplex	Atriplex oblongifolia
Tracheophyta	Magnoliopsida	Caryophyllales	Amaranthaceae	Atriplex	Atriplex patula
Tracheophyta	Magnoliopsida	Caryophyllales	Amaranthaceae	Atriplex	Atriplex prostrata
Tracheophyta	Magnoliopsida	Caryophyllales	Amaranthaceae	Atriplex	Atriplex rosea
Tracheophyta	Magnoliopsida	Caryophyllales	Amaranthaceae	Atriplex	Atriplex sagittata
Tracheophyta	Magnoliopsida	Caryophyllales	Amaranthaceae	Atriplex	Atriplex tatarica
Tracheophyta	Magnoliopsida	Solanales	Solanaceae	Atropa	Atropa belladonna
Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae	Aubrieta	Aubrieta deltoidea
Tracheophyta	Magnoliopsida	Garryales	Garryaceae	Aucuba	Aucuba japonica
Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae	Aurinia	Aurinia saxatilis
Tracheophyta	Liliopsida	Poales	Poaceae	Avena	Avena barbata
Tracheophyta	Liliopsida	Poales	Poaceae	Avena	Avena fatua
Tracheophyta	Liliopsida	Poales	Poaceae	Avena	Avena nuda
Tracheophyta	Liliopsida	Poales	Poaceae	Avena	Avena sativa
Tracheophyta	Liliopsida	Poales	Poaceae	Avena	Avena sterilis
Tracheophyta	Liliopsida	Poales	Poaceae	Avena	Avena strigosa
Tracheophyta	Liliopsida	Poales	Poaceae	Avenella	Avenella flexuosa
Tracheophyta	Polypodiopsida	Salviniales	Salviniaceae	Azolla	Azolla filiculoides
Tracheophyta	Liliopsida	Alismatales	Alismataceae	Baldellia	Baldellia ranunculoides
Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Ballota	Ballota nigra
Tracheophyta	Liliopsida	Poales	Poaceae	Bambusa	Bambusa bambos
Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae	Barbarea	Barbarea bracteosa
Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae	Barbarea	Barbarea intermedia
Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae	Barbarea	Barbarea stricta
Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae	Barbarea	Barbarea verna
Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae	Barbarea	Barbarea vulgaris
Tracheophyta	Magnoliopsida	Lamiales	Orobanchaceae	Bartsia	Bartsia alpina
Tracheophyta	Magnoliopsida	Caryophyllales	Amaranthaceae	Bassia	Bassia prostrata
Tracheophyta	Magnoliopsida	Caryophyllales	Amaranthaceae	Bassia	Bassia scoparia
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Bellis	Bellis perennis
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Berardia	Berardia lanuginosa
Tracheophyta	Magnoliopsida	Ranunculales	Berberidaceae	Berberis	Berberis julianae
Tracheophyta	Magnoliopsida	Ranunculales	Berberidaceae	Berberis	Berberis thunbergii
Tracheophyta	Magnoliopsida	Ranunculales	Berberidaceae	Berberis	Berberis vulgaris
Tracheophyta	Magnoliopsida	Saxifragales	Saxifragaceae	Bergenia	Bergenia crassifolia
Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae	Berteroa	Berteroa incana
Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Berula	Berula erecta
Tracheophyta	Magnoliopsida	Caryophyllales	Amaranthaceae	Beta	Beta trigyna
Tracheophyta	Magnoliopsida	Caryophyllales	Amaranthaceae	Beta	Beta vulgaris
Tracheophyta	Magnoliopsida	Fagales	Betulaceae	Betula	Betula humilis
Tracheophyta	Magnoliopsida	Fagales	Betulaceae	Betula	Betula nana
Tracheophyta	Magnoliopsida	Fagales	Betulaceae	Betula	NA
Tracheophyta	Magnoliopsida	Fagales	Betulaceae	Betula	Betula pendula
Tracheophyta	Magnoliopsida	Fagales	Betulaceae	Betula	Betula pubescens
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Bidens	Bidens bipinnata
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Bidens	Bidens cernua
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Bidens	Bidens connata
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Bidens	Bidens aurea
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Bidens	Bidens frondosa
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Bidens	Bidens radiata
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Bidens	Bidens subalternans
Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Bidens	Bidens tripartita
Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Bifora	Bifora radians
Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Bifora	Bifora testiculata
Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae	Biscutella	Biscutella cichoriifolia
Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae	Biscutella	Biscutella laevigata
Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae	Biscutella	Biscutella ossolana
Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Bituminaria	Bituminaria bituminosa
Tracheophyta	Magnoliopsida	Gentianales	Gentianaceae	Blackstonia	Blackstonia acuminata
Tracheophyta	Magnoliopsida	Gentianales	Gentianaceae	Blackstonia	Blackstonia perfoliata
Tracheophyta	Polypodiopsida	Polypodiales	Blechnaceae	Struthiopteris	Struthiopteris spicant
Tracheophyta	Magnoliopsida	Caryophyllales	Amaranthaceae	Blitum	Blitum capitatum
Tracheophyta	Magnoliopsida	Caryophyllales	Amaranthaceae	Blitum	Blitum virgatum
Tracheophyta	Liliopsida	Poales	Cyperaceae	Blysmus	Blysmus compressus
Tracheophyta	Liliopsida	Poales	Cyperaceae	Bolboschoenus	Bolboschoenus laticarpus
Tracheophyta	Liliopsida	Poales	Cyperaceae	Bolboschoenus	Bolboschoenus maritimus
Tracheophyta	Liliopsida	Poales	Cyperaceae	Bolboschoenus	NA
Tracheophyta	Liliopsida	Poales	Cyperaceae	Bolboschoenus	Bolboschoenus planiculmis
Tracheophyta	Liliopsida	Poales	Cyperaceae	Bolboschoenus	Bolboschoenus yagara
Tracheophyta	Magnoliopsida	Boraginales	Boraginaceae	Borago	Borago officinalis
Tracheophyta	Liliopsida	Poales	Poaceae	Bothriochloa	Bothriochloa barbinodis
Tracheophyta	Liliopsida	Poales	Poaceae	Bothriochloa	Bothriochloa ischaemum
Tracheophyta	Polypodiopsida	Ophioglossales	Ophioglossaceae	Botrychium	Botrychium lanceolatum
Tracheophyta	Polypodiopsida	Ophioglossales	Ophioglossaceae	Botrychium	Botrychium lunaria
Tracheophyta	Polypodiopsida	Ophioglossales	Ophioglossaceae	Botrychium	Botrychium matricariifolium
Tracheophyta	Polypodiopsida	Ophioglossales	Ophioglossaceae	Sceptridium	Sceptridium multifidum
Tracheophyta	Polypodiopsida	Ophioglossales	Ophioglossaceae	Botrychium	Botrychium simplex
Tracheophyta	Polypodiopsida	Ophioglossales	Ophioglossaceae	Botrypus	Botrypus virginianus
Tracheophyta	Liliopsida	Poales	Poaceae	Brachypodium	Brachypodium phoenicoides
